10000 60000
2941 2322 33
2941 2719 8
2941 6181 13
2941 6570 40
2941 8622 88
2941 9270 88
2941 9776 53
2942 1167 97
2942 1241 97
2942 1743 32
2942 3199 78
2942 3236 42
2942 5275 100
2942 5786 99
2942 6894 1
2943 3036 15
2943 6236 45
2943 8344 92
2943 8628 93
2944 530 81
2944 2848 44
2944 3014 18
2944 6233 47
2944 7105 13
2944 8059 14
2944 8471 78
2944 9864 48
2945 1399 74
2946 632 95
2946 1274 13
2946 2744 24
2946 5449 28
2946 5493 20
2946 6395 36
2946 7206 67
2946 9774 8
2947 483 23
2947 2898 20
2947 5320 4
2947 6146 20
2947 7706 52
2947 9103 82
2948 423 62
2948 1649 51
2948 1949 80
2948 2457 62
2948 6598 66
2948 7494 25
2948 8809 54
2948 9420 58
2949 509 5
2949 1830 97
2949 2217 76
2949 2401 52
2949 3790 9
2949 4551 89
2949 4664 30
2949 5345 56
2949 6361 62
2949 6514 24
2949 6815 69
2950 50 86
2950 1635 51
2950 2376 88
2950 2635 21
2950 3347 18
2950 5008 96
2950 5076 44
2950 6496 37
2950 6993 100
2951 859 63
2951 2637 88
2951 6961 81
2951 7821 24
2951 8713 39
2952 761 61
2952 2313 86
2952 5119 4
2952 7075 85
2952 7442 39
2953 655 62
2953 829 90
2953 1368 35
2953 4643 37
2953 5774 41
2953 6159 44
2953 6400 26
2953 6590 70
2953 7659 99
2954 1073 88
2954 1454 94
2954 2593 67
2954 3107 73
2954 4180 45
2954 5174 55
2954 7071 94
2954 7510 62
2954 8712 50
2955 1152 37
2955 3013 99
2955 6306 49
2955 6702 100
2955 7465 86
2955 9969 30
2956 938 24
2956 1136 25
2956 4225 90
2956 4849 9
2956 7415 29
2956 7646 75
2956 9358 48
2957 1686 90
2957 5246 64
2957 5772 83
2957 7293 27
2958 3560 5
2958 3955 26
2959 1945 52
2959 3585 75
2959 4625 24
2959 4797 39
2959 8888 69
2960 507 91
2960 6567 11
2961 2292 13
2961 3336 46
2961 6700 4
2961 7626 75
2961 8574 95
2961 8963 41
2962 2256 73
2962 4295 44
2962 9233 40
2963 4262 59
2964 229 74
2964 4940 64
2964 7536 83
2964 9068 64
2965 280 72
2965 1579 11
2965 2179 38
2965 3437 20
2965 6175 1
2965 9608 2
2966 328 2
2966 2281 27
2966 6806 6
2966 6843 27
2966 6852 78
2966 6962 81
2966 9533 51
2967 325 17
2967 746 49
2967 2010 41
2967 3434 28
2967 4576 61
2967 5135 86
2967 8991 32
2968 4791 35
2968 4867 81
2968 5751 72
2968 8400 7
2968 9663 25
2969 1710 12
2969 1726 66
2969 1894 98
2970 594 75
2970 2494 48
2970 6968 61
2971 1513 47
2971 3555 59
2971 5119 99
2971 5888 66
2971 9742 60
2972 10 100
2972 1713 67
2972 2382 86
2972 4264 6
2972 4546 93
2972 5394 64
2972 8302 86
2972 8540 43
2972 9049 81
2973 1195 35
2973 2023 84
2973 2196 8
2973 6031 95
2973 7529 69
2973 7967 39
2973 8792 30
2973 8854 50
2974 234 11
2974 922 37
2974 4180 74
2974 4241 22
2974 4513 2
2974 7746 71
2975 55 96
2975 118 50
2975 1207 32
2975 2077 42
2975 2760 9
2975 4289 31
2975 4999 8
2975 5244 68
2975 6001 30
2975 9188 74
2975 9328 54
2976 84 36
2976 563 67
2976 1192 17
2976 5545 22
2976 6591 10
2976 7165 97
2977 488 56
2977 911 93
2977 1103 5
2977 5797 51
2977 6628 62
2977 6869 43
2977 7563 80
2978 444 11
2978 1248 53
2978 1363 17
2978 2619 84
2978 3223 75
2978 3772 18
2978 4245 55
2978 4655 70
2978 7150 68
2978 8191 87
2978 8769 12
2978 9666 76
2979 878 17
2979 2384 19
2979 4758 43
2979 4875 47
2979 9083 93
2980 2951 96
2980 3111 82
2980 6018 59
2980 6605 13
2980 9143 3
2981 358 68
2981 3085 10
2981 4061 59
2981 4414 60
2981 5483 14
2981 7492 9
2981 9396 22
2981 9684 57
2982 3135 88
2982 4132 32
2982 4312 10
2982 4752 5
2982 5143 16
2982 6276 84
2983 100 23
2983 1005 71
2983 1658 54
2983 2014 90
2983 2523 57
2983 3167 66
2983 3364 66
2983 6791 74
2983 7637 84
2983 7981 8
2984 135 20
2984 454 76
2984 1552 4
2984 2956 2
2984 3390 35
2984 3595 17
2984 4627 5
2984 4642 2
2984 5331 27
2984 5749 63
2984 8006 62
2984 8037 41
2985 37 71
2985 3301 83
2985 7051 98
2985 9496 59
2985 9707 15
2985 9750 7
2985 9915 63
2986 322 30
2986 996 91
2986 1145 85
2986 4050 100
2986 5829 45
2986 7337 75
2986 9363 57
2986 9915 10
2987 375 40
2987 569 30
2987 1485 93
2987 2031 48
2987 6503 50
2987 8705 69
2988 2612 51
2988 3917 51
2988 4951 3
2988 9568 68
2989 490 55
2989 2122 5
2989 6098 94
2989 6505 18
2990 1780 66
2990 3249 34
2990 3715 88
2990 4330 49
2990 5122 31
2990 6231 46
2990 7083 63
2990 9078 38
2990 9512 9
2991 5705 93
2991 8633 29
2991 9985 94
2992 2428 93
2992 3073 73
2992 3851 68
2992 4678 50
2992 5981 82
2992 7175 7
2993 393 79
2993 2279 75
2993 3854 54
2993 6154 29
2993 6299 44
2993 8922 5
2993 9544 80
2994 1774 47
2994 2662 73
2995 1079 35
2995 1709 51
2995 2465 66
2995 5228 52
2995 5685 17
2995 6649 100
2995 8908 40
2995 9384 66
2995 9889 31
2996 1844 86
2996 7166 29
2996 7933 68
2996 9314 94
2997 5606 21
2997 6932 97
2997 7707 87
2997 7953 13
2997 9518 69
2997 9816 55
2998 2488 62
2998 6862 51
2998 8924 62
2998 8962 41
2999 3643 26
2999 5120 15
2999 6452 70
3000 5439 70
3000 7906 20
3001 2033 49
3001 4019 16
3001 5646 92
3001 6756 84
3002 1026 67
3002 1193 58
3002 3000 35
3002 3190 84
3002 3231 57
3002 4190 74
3002 5629 49
3002 6315 87
3002 8277 60
3002 9337 77
3003 1000 55
3003 5776 53
3003 6858 97
3003 7664 51
3004 169 40
3004 1648 10
3004 2257 20
3004 2789 95
3004 3615 72
3004 6610 70
3004 6741 56
3004 8034 13
3005 513 96
3005 1891 70
3005 4140 82
3005 4991 65
3005 5839 90
3005 7725 31
3005 8048 80
3005 9960 81
3006 2316 14
3006 5246 46
3006 7391 39
3006 7654 49
3006 9673 29
3007 761 95
3007 2090 23
3007 3161 78
3007 5250 82
3007 5766 82
3007 7459 54
3007 7889 37
3007 8106 35
3008 1228 51
3008 2911 87
3008 5268 74
3008 6843 61
3009 2523 7
3009 4632 68
3009 7153 32
3009 8515 76
3009 9349 23
3010 642 45
3010 841 71
3010 979 93
3010 6018 26
3010 7789 35
3010 7795 82
3011 568 57
3011 1260 15
3011 5902 63
3012 374 71
3012 3512 61
3012 5674 1
3012 6590 19
3013 239 89
3013 1763 96
3013 2166 42
3013 6925 67
3013 7154 77
3013 9233 23
3014 671 20
3014 1655 14
3014 2536 57
3014 6423 70
3014 6449 100
3015 2594 31
3015 2856 30
3015 4659 6
3015 8567 99
3015 9541 62
3016 2639 82
3016 2927 22
3016 3554 6
3016 4365 53
3016 4977 14
3016 5155 32
3016 7199 88
3016 7759 96
3016 8592 88
3016 9067 2
3017 1037 59
3017 2816 59
3017 3130 62
3017 3502 60
3017 6102 77
3017 6153 51
3017 6456 55
3017 6571 19
3017 8120 17
3018 6427 32
3019 883 41
3019 4223 37
3019 4397 45
3019 8190 98
3019 8345 7
3020 2913 45
3020 2939 29
3020 4555 36
3020 4587 51
3021 1016 27
3021 4841 98
3021 6425 33
3021 8170 48
3021 8318 3
3021 8603 85
3021 8848 62
3022 1832 35
3022 2831 72
3022 3759 58
3022 5428 22
3022 6949 74
3022 9155 16
3023 13 81
3023 752 35
3023 2319 76
3023 5745 57
3023 5870 86
3023 7643 30
3024 782 76
3024 2789 3
3024 4259 62
3024 4570 16
3024 7054 39
3025 2784 7
3025 4520 14
3025 5865 45
3025 7281 51
3025 8048 42
3026 1015 81
3026 2184 2
3026 2444 69
3026 4351 78
3026 4926 34
3026 5721 17
3026 5975 81
3026 7420 18
3027 3540 78
3027 5936 15
3027 6055 90
3027 6284 36
3027 8367 37
3028 5327 63
3028 8229 52
3029 4038 17
3029 4432 98
3029 5269 27
3029 9983 74
3030 67 83
3030 725 57
3030 1585 49
3030 2624 85
3030 5419 18
3030 6115 65
3031 1668 23
3031 2678 25
3031 4160 79
3031 4572 68
3031 7650 75
3031 8154 20
3032 138 48
3032 1061 77
3032 1297 89
3032 2784 26
3032 3655 10
3032 4145 5
3032 4602 7
3032 7691 28
3032 8645 83
3032 9685 21
3033 411 17
3033 667 18
3033 4402 58
3033 6654 79
3033 8365 69
3034 6773 75
3034 9941 76
3035 671 96
3035 814 49
3035 943 59
3035 4138 52
3035 4407 98
3035 6603 43
3035 8764 70
3036 2366 63
3036 3030 66
3036 3218 94
3036 5731 41
3036 6708 34
3036 8023 69
3037 654 61
3037 5829 81
3037 6532 45
3037 6820 49
3037 8101 7
3037 8126 55
3037 8450 53
3037 8498 13
3037 8696 82
3037 9361 36
3038 2237 34
3038 4794 98
3038 4871 53
3038 8962 91
3039 638 77
3039 788 22
3039 3952 66
3039 4182 53
3039 5746 17
3040 138 15
3040 799 11
3040 3873 69
3040 4908 12
3040 6433 54
3040 6870 38
3040 8829 74
3040 9402 20
3041 804 32
3041 1005 14
3041 2949 53
3041 4312 100
3041 6843 75
3041 7773 34
3041 9657 45
3042 1185 23
3042 1308 40
3042 3340 99
3042 3654 76
3042 4484 52
3042 4749 80
3042 8887 11
3042 9922 85
3043 728 78
3043 2037 64
3043 2238 76
3043 3856 55
3043 4957 86
3043 5190 42
3043 5397 8
3043 5784 2
3043 6217 56
3043 6584 18
3043 7993 71
3044 356 68
3044 1350 72
3044 2135 8
3044 3981 41
3044 7472 91
3045 792 40
3045 871 55
3045 1228 43
3045 1403 39
3045 3366 29
3045 4415 77
3045 7470 84
3046 1673 52
3046 2023 16
3046 3050 82
3046 5002 27
3046 5601 67
3046 7390 62
3046 7558 38
3046 7734 52
3047 1657 40
3047 2645 2
3047 3081 27
3047 3128 95
3048 1746 87
3048 6630 69
3049 602 2
3049 1546 88
3049 3270 24
3049 8318 19
3050 301 59
3050 1552 91
3050 3839 91
3050 4952 66
3050 8039 32
3050 8868 82
3050 9098 5
3050 9180 86
3050 9684 25
3050 9843 44
3051 257 15
3051 4222 1
3051 5306 28
3051 9287 66
3051 9956 16
3052 1448 9
3052 2608 93
3052 2615 82
3052 3000 71
3052 4562 30
3052 9078 34
3053 2015 11
3053 3470 31
3053 4136 61
3053 5790 5
3053 6680 17
3054 1091 29
3054 5232 6
3054 5813 5
3054 7374 53
3054 9976 25
3055 2664 63
3055 5845 44
3055 7510 15
3056 643 29
3056 3568 75
3056 4307 96
3056 8783 34
3057 2720 61
3057 3593 21
3057 3765 78
3057 5318 75
3057 5329 21
3057 5382 5
3057 7825 41
3058 1598 36
3058 2943 14
3058 4378 33
3058 7463 18
3058 8869 85
3058 9266 63
3058 9904 51
3059 1847 95
3059 2515 93
3059 6456 11
3059 6810 100
3059 7982 10
3059 9045 40
3060 1562 5
3060 3434 15
3060 3435 93
3060 3490 30
3060 3992 78
3060 7088 36
3061 5554 45
3061 8611 7
3061 9413 11
3061 9520 41
3062 1063 41
3062 1586 71
3062 1626 61
3062 3488 18
3062 4030 46
3062 6762 81
3062 6991 23
3063 5404 87
3063 6394 16
3063 6460 37
3063 6587 19
3063 8592 34
3064 1239 21
3064 2385 81
3064 5087 84
3064 5242 16
3064 6441 74
3064 7425 95
3064 8001 15
3064 8311 84
3065 1038 35
3065 3159 20
3065 3747 98
3065 4733 27
3065 5019 50
3065 6417 76
3065 6628 62
3065 9774 94
3066 3778 82
3066 4649 72
3066 5032 34
3066 5375 22
3066 7416 43
3066 7579 95
3066 8537 40
3066 8585 88
3067 3987 75
3067 7084 63
3067 7780 74
3067 8194 91
3067 9575 99
3068 517 93
3068 602 24
3068 8433 20
3069 3165 73
3069 6629 7
3069 7968 36
3069 8277 47
3069 9612 2
3070 400 51
3070 3833 30
3070 4021 36
3070 4704 70
3070 4942 28
3070 5419 62
3070 5432 19
3070 6005 3
3070 7512 24
3070 7556 13
3070 8388 84
3070 8443 96
3071 2099 47
3071 3004 6
3071 4136 38
3071 5560 41
3071 5730 46
3072 1141 26
3072 3800 15
3072 3836 8
3072 4109 100
3072 5213 5
3072 6663 7
3072 7068 92
3072 7311 28
3072 9682 26
3073 750 65
3073 3256 35
3073 3530 61
3073 4981 11
3073 7716 36
3074 681 12
3074 2695 41
3074 3937 72
3074 9564 81
3074 9910 68
3075 2579 34
3075 4223 100
3075 4225 71
3075 5069 58
3075 5479 13
3075 7264 54
3076 47 53
3076 806 59
3076 1021 60
3076 1859 90
3076 3788 99
3076 4424 5
3077 112 16
3077 316 13
3077 1747 13
3077 3124 15
3077 5906 18
3077 6806 19
3077 7688 6
3077 8800 45
3077 9473 44
3078 2057 71
3078 5863 80
3078 6399 5
3079 1441 82
3079 2065 16
3079 3198 16
3079 4046 22
3079 4610 87
3079 7882 97
3080 58 90
3080 724 21
3080 2059 97
3080 2909 60
3080 5406 78
3080 5723 9
3080 7270 14
3081 1731 30
3081 1764 68
3081 2210 73
3081 4414 20
3081 4668 66
3081 6378 78
3081 8490 35
3081 8733 79
3081 9342 90
3082 757 50
3082 1514 96
3082 2557 8
3082 3536 55
3082 4323 41
3082 4337 51
3083 400 25
3083 812 20
3083 3417 56
3083 3475 7
3083 4941 36
3084 3949 72
3084 7827 28
3084 8089 22
3084 8226 69
3084 9971 17
3085 1185 43
3085 1967 65
3085 2139 76
3085 5499 20
3085 6818 74
3085 7582 89
3085 8776 50
3086 346 41
3086 2027 62
3086 2638 70
3086 5710 7
3086 6387 39
3086 6591 5
3086 7510 86
3087 4581 28
3087 5631 54
3087 8950 81
3087 9811 35
3087 9952 9
3088 3606 22
3088 5068 86
3089 540 34
3089 4245 42
3089 6016 42
3089 7227 40
3089 8297 77
3090 410 13
3090 556 68
3090 4448 99
3090 4870 81
3090 6370 84
3090 8025 42
3090 8822 46
3091 6865 60
3091 9837 61
3092 692 20
3092 3027 48
3092 5016 11
3092 7996 61
3092 8012 10
3092 9019 81
3093 1270 67
3093 4973 48
3093 6255 86
3093 8283 53
3093 8723 76
3093 8840 39
3094 4526 33
3094 4843 11
3094 6486 48
3094 7416 55
3094 7743 97
3095 566 81
3095 1554 96
3095 2029 38
3095 7434 21
3095 8381 73
3096 520 51
3096 2124 88
3096 2421 72
3096 3276 32
3096 3678 72
3096 5911 13
3096 6944 78
3096 7755 31
3096 8254 74
3097 82 97
3097 5035 79
3097 8249 84
3097 9416 58
3097 9960 88
3098 1922 65
3098 3523 25
3098 9584 36
3099 1405 50
3099 1705 77
3099 2884 11
3099 6537 89
3099 7804 10
3099 8260 21
3100 4550 36
3100 7501 64
3101 344 17
3101 4127 17
3101 5844 60
3101 8694 55
3102 275 37
3102 1855 32
3102 3745 6
3102 4861 25
3102 4972 4
3102 5687 38
3102 8883 96
3103 1849 16
3103 2947 15
3103 4780 26
3103 8202 89
3103 9001 12
3104 614 4
3104 885 73
3104 912 69
3104 1345 92
3104 2349 38
3104 3133 93
3104 5943 27
3104 7419 87
3104 7748 70
3105 1593 37
3105 4408 75
3105 5676 79
3105 7528 58
3105 7601 11
3105 7619 42
3105 8256 75
3105 8560 28
3106 6173 2
3107 72 29
3107 875 65
3107 2806 34
3107 4838 35
3107 5762 89
3107 8423 37
3108 471 72
3108 1158 84
3108 1789 52
3108 2490 87
3108 6711 10
3108 7364 41
3108 7857 98
3109 603 14
3109 674 13
3109 3914 67
3109 4108 6
3109 5468 50
3109 5975 60
3109 8661 32
3110 677 37
3110 1186 29
3110 3000 69
3110 6193 12
3110 7712 7
3111 845 26
3111 1463 23
3111 1786 49
3111 2256 100
3111 5728 50
3111 6193 50
3111 7039 29
3111 8012 14
3111 8820 83
3111 9110 64
3112 1447 3
3112 4222 20
3112 4289 35
3112 6141 87
3113 150 72
3113 964 21
3113 1582 96
3113 3256 12
3113 4087 19
3113 5615 10
3113 7676 25
3113 7688 85
3113 8988 15
3114 1627 75
3114 3015 45
3114 8188 47
3115 1980 11
3115 4516 73
3115 7129 15
3115 7909 23
3115 8606 79
3116 51 40
3116 2858 45
3116 3058 27
3116 3628 40
3116 5632 94
3116 8156 77
3117 2065 69
3117 3147 8
3117 3854 59
3117 6142 32
3117 7433 10
3117 8169 79
3118 309 67
3118 2079 96
3118 3939 50
3118 8521 88
3118 9659 92
3119 586 61
3119 1706 6
3119 4357 2
3119 4639 85
3119 4991 91
3119 5660 16
3119 6720 59
3120 270 35
3120 2056 62
3120 2549 70
3120 3877 8
3120 6256 77
3120 7228 92
3120 8000 86
3121 702 17
3121 2196 37
3121 2814 13
3121 6087 56
3121 6092 31
3121 7527 89
3121 7701 25
3121 8892 38
3122 5111 48
3122 6947 56
3122 7119 48
3122 7547 26
3122 7605 22
3123 1924 44
3123 2288 75
3123 5382 10
3123 6191 35
3123 7095 35
3123 8033 15
3123 8626 36
3123 9351 20
3123 9432 6
3124 1139 52
3124 2452 79
3124 2988 41
3124 5464 14
3124 7187 49
3124 8270 48
3124 8305 90
3124 8912 41
3125 886 34
3125 1288 6
3125 1466 77
3125 1634 46
3125 3452 62
3125 3565 7
3125 4894 34
3125 6167 86
3125 6472 45
3125 9095 82
3126 531 42
3126 2358 92
3126 4893 7
3126 8522 64
3126 8738 35
3126 9426 82
3127 1648 73
3127 1987 70
3127 2918 16
3127 3271 88
3127 4570 6
3127 5562 36
3127 5762 93
3127 6268 57
3127 6483 15
3127 7167 34
3128 340 71
3128 738 63
3128 1016 82
3128 2580 61
3128 2849 3
3128 8158 15
3129 1055 67
3129 3240 79
3129 4117 61
3129 4899 28
3129 8756 86
3130 384 95
3130 483 14
3130 2278 30
3130 4980 76
3130 5385 55
3130 6600 22
3130 8372 83
3130 9547 19
3131 1403 57
3131 3956 64
3131 5146 91
3131 6992 26
3131 8347 80
3131 9651 78
3131 9942 31
3132 2053 15
3132 3373 71
3132 3817 88
3132 6583 29
3132 6590 5
3132 8271 58
3132 8938 92
3132 8940 86
3132 8966 18
3133 989 94
3133 5349 1
3133 7569 84
3134 3167 73
3134 3447 61
3134 4652 12
3134 7975 58
3134 9295 55
3134 9328 26
3134 9855 88
3135 112 31
3135 3060 81
3135 3078 9
3135 3838 13
3135 4123 99
3135 4989 65
3135 5573 76
3135 8873 89
3136 776 91
3136 1018 55
3136 4342 67
3136 4889 21
3136 5000 70
3136 6056 38
3136 6700 9
3136 9944 98
3137 2235 42
3137 5354 66
3137 5631 89
3137 6623 28
3137 8741 84
3138 2133 83
3138 5430 28
3139 3856 68
3139 6496 55
3139 8614 89
3139 9415 79
3140 500 12
3140 2978 43
3140 3075 5
3140 3715 99
3140 4604 73
3140 4989 85
3140 5731 8
3140 7193 86
3140 7925 83
3140 8248 72
3140 9994 61
3141 3673 72
3141 3681 63
3141 7741 15
3142 1544 39
3142 2511 83
3142 3424 85
3142 3544 76
3142 4394 91
3142 5221 83
3142 5509 17
3142 6481 57
3142 6898 71
3142 7427 45
3142 7517 41
3142 8889 54
3142 9482 72
3143 162 8
3143 2213 8
3143 4829 60
3144 620 87
3144 1014 20
3144 1672 3
3144 2167 91
3144 3183 19
3144 6850 76
3144 7770 76
3145 2148 26
3145 3251 61
3145 7105 58
3146 383 98
3146 1811 22
3146 2482 30
3146 6078 60
3146 7472 37
3146 8894 68
3146 9335 43
3146 9824 21
3147 2629 43
3147 3971 34
3147 4021 3
3147 8997 60
3147 9720 90
3147 9964 74
3148 2022 4
3148 2068 31
3148 3922 27
3148 6439 76
3148 6964 38
3149 2250 35
3149 2314 36
3149 3092 25
3150 417 54
3150 1396 39
3150 1650 16
3150 1725 72
3150 2410 14
3150 2818 91
3150 3718 98
3150 4050 75
3150 6588 49
3150 8973 95
3151 2167 96
3151 2681 78
3151 5105 55
3151 7367 33
3152 260 45
3152 1643 97
3152 2757 53
3152 3044 88
3152 8589 30
3153 651 56
3153 3559 48
3153 5414 20
3153 5953 29
3153 7055 52
3153 7723 50
3153 9370 56
3154 1797 27
3154 2619 88
3154 4573 90
3155 5933 63
3155 6208 12
3155 6364 43
3156 3431 1
3156 4340 28
3156 5540 15
3156 6425 14
3156 7976 19
3156 8727 12
3156 9002 89
3157 850 67
3157 2068 6
3157 2138 85
3157 3083 45
3157 3534 60
3157 8380 17
3157 8622 89
3158 1796 57
3158 8971 70
3159 1795 77
3159 2947 86
3159 6481 25
3159 7287 24
3160 354 6
3160 555 53
3160 746 75
3160 5004 55
3160 5084 8
3160 5470 2
3161 1864 42
3161 4977 97
3161 5428 64
3161 8429 54
3161 8794 40
3161 9125 64
3162 1370 82
3162 4010 54
3162 6935 78
3162 7904 100
3162 8133 65
3162 9105 67
3162 9834 66
3163 2733 71
3163 5054 51
3163 8225 10
3163 8626 31
3164 4294 67
3164 9604 99
3165 1266 87
3165 1936 36
3165 2739 76
3166 971 73
3166 5058 60
3166 9310 100
3167 1215 78
3167 1664 13
3167 3301 75
3167 3711 32
3167 4924 21
3167 5212 76
3167 5298 74
3167 8383 18
3168 3554 40
3168 4899 28
3168 5027 58
3168 5285 4
3168 5390 10
3168 7154 11
3168 7522 82
3168 8112 9
3168 8829 76
3169 1257 48
3169 2455 75
3169 4004 47
3169 6459 98
3169 7934 85
3169 8926 77
3170 35 65
3170 453 84
3170 1152 63
3170 3179 100
3170 4317 59
3170 5585 35
3170 5587 60
3170 6034 58
3170 9727 12
3171 3658 73
3171 7345 33
3171 9083 44
3172 1071 94
3172 2050 9
3172 4864 18
3172 7587 11
3172 8107 48
3172 9318 45
3173 1213 68
3173 2554 52
3173 3674 54
3173 6514 79
3173 8027 33
3173 8644 63
3174 751 54
3174 989 80
3174 5861 37
3174 6711 100
3174 8149 77
3174 8286 21
3174 9860 77
3175 5124 42
3175 5481 4
3175 5965 39
3175 7001 42
3175 7742 63
3176 2944 74
3176 4810 1
3176 5211 21
3176 6302 86
3176 9550 74
3177 982 53
3177 3030 30
3177 5847 67
3177 6976 61
3177 7328 47
3177 8029 78
3177 8728 9
3177 9158 92
3178 2797 45
3178 3635 60
3178 3707 46
3178 8338 24
3179 1279 93
3179 3275 8
3179 4211 77
3180 599 72
3180 9365 45
3181 291 77
3181 1727 49
3181 4447 66
3181 5141 53
3181 6504 90
3181 7281 70
3181 7371 92
3181 8911 31
3182 5417 32
3183 1389 65
3183 2795 32
3183 5331 52
3183 5424 51
3183 9537 6
3184 4629 5
3184 9415 80
3184 9626 73
3185 817 65
3185 1669 27
3185 2028 50
3185 2671 74
3185 5410 18
3185 8517 95
3185 9690 34
3186 1899 63
3186 4001 18
3187 3680 26
3187 8120 71
3187 8463 94
3188 1207 97
3188 2084 15
3188 2433 71
3188 5850 46
3188 8362 80
3188 8766 23
3189 1999 36
3189 6795 49
3189 8414 15
3189 9146 66
3190 388 81
3190 3264 80
3190 5556 98
3190 6152 33
3190 7246 30
3190 9146 4
3191 657 37
3191 2276 10
3191 3830 76
3191 4271 2
3191 4623 36
3191 8457 25
3192 1341 76
3192 1575 53
3192 2301 19
3192 5981 9
3192 6660 16
3192 7139 36
3192 7977 34
3192 9323 86
3193 224 30
3193 3358 31
3193 3567 1
3193 5028 100
3193 6703 76
3193 7690 80
3193 8241 23
3193 8916 11
3194 122 29
3194 333 37
3194 4744 77
3194 5119 10
3194 5270 17
3194 7860 75
3194 9052 42
3195 329 47
3195 372 78
3195 389 78
3195 473 56
3195 3536 53
3195 3987 80
3195 6547 92
3195 8273 78
3195 9274 55
3195 9710 45
3196 3559 96
3196 4961 63
3196 9282 60
3196 9755 32
3197 516 96
3197 4557 46
3197 6972 61
3197 8391 27
3197 9995 46
3198 670 61
3198 1674 2
3198 2714 26
3198 3708 83
3198 4057 13
3198 4063 54
3198 8310 20
3198 9127 90
3199 2939 63
3199 5162 37
3199 7589 64
3199 8238 5
3200 5987 83
3200 6271 42
3200 6444 83
3200 7671 38
3200 8988 95
3201 356 62
3201 1282 29
3201 4509 72
3201 7121 17
3201 8336 74
3201 9000 68
3201 9511 79
3202 4233 33
3202 4488 99
3202 5483 75
3202 6042 79
3202 9018 60
3202 9526 1
3203 380 24
3203 3908 20
3203 7196 3
3204 550 50
3204 1062 3
3204 3192 16
3204 5644 3
3204 5781 23
3204 5820 5
3204 8070 66
3204 9760 59
3205 4983 69
3205 5994 70
3205 6071 41
3205 8282 11
3205 9965 53
3206 160 79
3206 555 5
3206 2492 14
3206 3269 8
3206 3378 77
3206 4014 30
3206 4869 81
3207 1606 44
3207 1959 9
3207 9186 14
3208 358 43
3208 719 84
3208 2880 92
3208 3007 2
3208 3268 85
3208 3718 16
3208 8250 22
3208 9401 87
3208 9725 65
3209 1029 25
3209 1903 3
3209 2642 68
3209 3541 47
3209 4536 8
3209 5347 34
3209 6087 6
3209 8452 76
3209 9907 4
3209 9929 46
3210 4022 86
3211 661 56
3211 1478 25
3211 3045 91
3211 3203 69
3211 4208 32
3211 4922 67
3211 5031 99
3211 5477 13
3211 7367 11
3211 7974 8
3212 41 26
3212 2776 54
3212 3156 91
3212 4200 18
3212 5898 55
3212 9810 75
3213 3864 33
3213 5881 77
3213 6012 62
3213 6566 98
3213 6875 1
3213 8055 64
3213 8165 65
3214 2157 48
3214 2866 71
3214 3771 98
3214 6391 53
3214 6679 47
3214 6987 1
3214 9345 99
3214 9689 33
3215 333 56
3215 2979 24
3215 4376 23
3215 5222 25
3215 5758 55
3215 6374 90
3215 6463 24
3215 6868 68
3216 1551 1
3216 3584 31
3216 5078 93
3216 5808 54
3216 6335 21
3216 7644 10
3216 7825 9
3216 8042 96
3216 8429 43
3216 9321 85
3216 9352 57
3217 638 40
3217 1273 86
3217 5714 21
3217 5857 4
3217 5949 34
3217 7694 91
3217 7831 2
3218 186 87
3218 3206 38
3218 5571 3
3219 976 86
3219 1884 70
3219 3853 59
3219 6279 9
3219 9747 93
3220 1503 83
3220 4542 64
3220 6773 83
3220 7026 7
3220 7904 31
3221 1939 83
3221 2057 37
3221 5652 24
3221 8331 37
3221 8469 58
3221 9354 34
3222 59 45
3222 366 53
3222 3852 76
3222 5016 30
3222 5017 9
3222 9570 16
3223 186 16
3223 421 29
3223 2292 19
3223 2755 50
3223 2969 20
3223 4176 21
3223 8055 36
3224 221 57
3224 3096 23
3224 4887 22
3224 5598 27
3224 5693 81
3224 5948 31
3224 6788 19
3224 7615 64
3225 2590 94
3225 3099 2
3225 5322 70
3225 5490 25
3225 5740 85
3225 7664 7
3225 7834 48
3226 350 21
3226 1057 64
3226 1789 81
3226 3816 65
3226 6132 16
3226 9249 57
3227 393 95
3227 772 24
3227 1397 72
3227 3278 10
3227 4756 53
3227 6610 91
3227 8413 60
3228 1503 72
3228 6417 11
3228 9643 95
3229 2674 29
3229 2690 34
3229 5283 17
3229 8470 55
3229 9591 15
3230 763 47
3230 1104 74
3230 1895 79
3230 2602 40
3230 4195 75
3230 6084 48
3230 7861 65
3231 683 60
3231 1863 54
3231 2372 13
3231 2920 80
3231 3966 18
3231 4664 94
3231 7024 45
3232 2332 33
3232 3590 50
3232 4463 39
3232 4508 57
3233 1427 21
3233 3369 49
3233 3451 10
3233 6176 12
3233 6626 8
3233 7706 81
3234 877 22
3234 3002 3
